Serial No,Customer Name,Customer Mobile Number,Customer Email,Account Number,Account Type,Customer Address,Branch Name,IFSC Code,MICR Code,Branch Address,Transaction Date,Transaction Time,Value Date,Description,Cheque Number,Debit,Credit,Balance
400,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-07-2024,9:00:00,16-07-2024,SIP Investment,,5000,,258878.14
401,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,20-07-2024,20:15:45,20-07-2024,Restaurant Bill,,4000,,254878.14
402,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,25-07-2024,11:30:00,25-07-2024,Gas Bill Payment,,1050,,253828.14
403,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,31-07-2024,9:15:00,31-07-2024,Salary Credit,,,65000,318828.14
404,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,03-11-2023,14:30:00,03-11-2023,ATM Withdrawal - Malad West,,5000,,120000
405,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,07-11-2023,11:45:00,07-11-2023,NEFT-ICICI-xxxxxxxxxx1234-Home Rent,,22000,,98000
406,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,12-11-2023,16:20:00,12-11-2023,UPI-ZOMATO-ORDER12345,,750,,97250
407,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,18-11-2023,10:00:00,18-11-2023,Cheque Deposit,123456,,35000,132250
408,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,22-11-2023,9:30:00,22-11-2023,IMPS-HDFC-xxxxxxxxxx5678-Car EMI,,12500,,119750
409,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,28-11-2023,17:45:00,28-11-2023,Salary Credit,,,65000,184750
410,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,30-11-2023,20:10:00,30-11-2023,Online Shopping - Amazon,,3500,,181250
411,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,05-12-2023,13:25:00,05-12-2023,Electricity Bill Payment,,2200,,179050
412,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,09-12-2023,11:30:00,09-12-2023,ATM Withdrawal - Andheri East,,7000,,172050
413,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,14-12-2023,15:40:00,14-12-2023,UPI-SWIGGY-ORDER67890,,950,,171100
414,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,19-12-2023,9:15:00,19-12-2023,NEFT-ICICI-xxxxxxxxxx1234-Home Rent,,22000,,149100
415,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,22-12-2023,14:00:00,22-12-2023,IMPS-HDFC-xxxxxxxxxx5678-Car EMI,,12500,,136600
416,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,26-12-2023,16:30:00,26-12-2023,Cheque Payment,789012,15000,,121600
417,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,28-12-2023,9:30:00,28-12-2023,Salary Credit,,,65000,186600
418,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,31-12-2023,23:59:00,31-12-2023,Quarterly Interest Credit,,,1866,188466
419,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,03-01-2024,10:20:00,03-01-2024,New Year Shopping,,8500,,179966
420,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,08-01-2024,12:45:00,08-01-2024,Mobile Recharge,,999,,178967
421,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,13-01-2024,16:15:00,13-01-2024,ATM Withdrawal - Bandra West,,6000,,172967
422,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,17-01-2024,9:30:00,17-01-2024,NEFT-ICICI-xxxxxxxxxx1234-Home Rent,,22000,,150967
423,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,22-01-2024,14:10:00,22-01-2024,IMPS-HDFC-xxxxxxxxxx5678-Car EMI,,12500,,138467
424,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,26-01-2024,11:00:00,26-01-2024,UPI-BOOKMYSHOW-MOVIE123,,1200,,137267
425,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,28-01-2024,9:30:00,28-01-2024,Salary Credit,,,65000,202267
426,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,02-02-2024,15:30:00,02-02-2024,Gym Membership Renewal,,12000,,190267
427,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,07-02-2024,13:20:00,07-02-2024,Electricity Bill Payment,,2400,,187867
428,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,12-02-2024,10:45:00,12-02-2024,ATM Withdrawal - Goregaon,,5000,,182867
429,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,17-02-2024,16:00:00,17-02-2024,NEFT-ICICI-xxxxxxxxxx1234-Home Rent,,22000,,160867
430,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,22-02-2024,9:30:00,22-02-2024,IMPS-HDFC-xxxxxxxxxx5678-Car EMI,,12500,,148367
431,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,26-02-2024,14:15:00,26-02-2024,Online Shopping - Flipkart,,4500,,143867
432,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,28-02-2024,9:30:00,28-02-2024,Salary Credit,,,65000,208867
433,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,04-03-2024,11:30:00,04-03-2024,Health Insurance Premium,,18000,,190867
434,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,09-03-2024,15:45:00,09-03-2024,ATM Withdrawal - Vile Parle,,6000,,184867
435,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,14-03-2024,10:20:00,14-03-2024,Mobile Bill Payment,,1299,,183568
436,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,18-03-2024,9:30:00,18-03-2024,NEFT-ICICI-xxxxxxxxxx1234-Home Rent,,22000,,161568
437,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,22-03-2024,14:00:00,22-03-2024,IMPS-HDFC-xxxxxxxxxx5678-Car EMI,,12500,,149068
438,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,26-03-2024,16:30:00,26-03-2024,UPI-ZOMATO-ORDER54321,,850,,148218
439,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,28-03-2024,9:30:00,28-03-2024,Salary Credit,,,65000,213218
440,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,31-03-2024,23:59:00,31-03-2024,Quarterly Interest Credit,,,2132.18,215350.18
441,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,03-04-2024,12:15:00,03-04-2024,Electricity Bill Payment,,2600,,212750.18
442,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,08-04-2024,10:30:00,08-04-2024,ATM Withdrawal - Dadar,,7000,,205750.18
443,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,13-04-2024,14:45:00,13-04-2024,Online Shopping - Myntra,,3500,,202250.18
444,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,17-04-2024,9:30:00,17-04-2024,NEFT-ICICI-xxxxxxxxxx1234-Home Rent,,22000,,180250.18
445,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,22-04-2024,14:00:00,22-04-2024,IMPS-HDFC-xxxxxxxxxx5678-Car EMI,,12500,,167750.18
446,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,26-04-2024,16:20:00,26-04-2024,UPI-SWIGGY-ORDER98765,,1100,,166650.18
447,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,28-04-2024,9:30:00,28-04-2024,Salary Credit,,,65000,231650.18
448,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,03-05-2024,11:00:00,03-05-2024,Travel Booking - MakeMyTrip,,25000,,206650.18
449,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,08-05-2024,15:30:00,08-05-2024,ATM Withdrawal - Chembur,,5000,,201650.18
450,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,13-05-2024,10:45:00,13-05-2024,Mobile Recharge,,999,,200651.18
451,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,17-05-2024,9:30:00,17-05-2024,NEFT-ICICI-xxxxxxxxxx1234-Home Rent,,22000,,178651.18
452,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,22-05-2024,14:00:00,22-05-2024,IMPS-HDFC-xxxxxxxxxx5678-Car EMI,,12500,,166151.18
453,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,26-05-2024,16:45:00,26-05-2024,UPI-BOOKMYSHOW-MOVIE456,,1500,,164651.18
454,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,28-05-2024,9:30:00,28-05-2024,Salary Credit,,,65000,229651.18
455,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,02-06-2024,13:20:00,02-06-2024,Electricity Bill Payment,,2800,,226851.18
456,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,07-06-2024,11:15:00,07-06-2024,ATM Withdrawal - Powai,,6000,,220851.18
457,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,12-06-2024,15:00:00,12-06-2024,Online Shopping - Amazon,,4200,,216651.18
458,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,17-06-2024,9:30:00,17-06-2024,NEFT-ICICI-xxxxxxxxxx1234-Home Rent,,22000,,194651.18
459,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,22-06-2024,14:00:00,22-06-2024,IMPS-HDFC-xxxxxxxxxx5678-Car EMI,,12500,,182151.18
460,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,26-06-2024,16:30:00,26-06-2024,UPI-ZOMATO-ORDER13579,,950,,181201.18
461,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,28-06-2024,9:30:00,28-06-2024,Salary Credit,,,65000,246201.18
462,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,30-06-2024,23:59:00,30-06-2024,Quarterly Interest Credit,,,2462.01,248663.19
463,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,03-07-2024,10:45:00,03-07-2024,Mobile Bill Payment,,1399,,247264.19
464,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,08-07-2024,14:30:00,08-07-2024,ATM Withdrawal - Juhu,,8000,,239264.19
465,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,13-07-2024,11:20:00,13-07-2024,UPI-SWIGGY-ORDER24680,,1300,,237964.19
466,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,17-07-2024,9:30:00,17-07-2024,NEFT-ICICI-xxxxxxxxxx1234-Home Rent,,22000,,215964.19
467,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,22-07-2024,14:00:00,22-07-2024,IMPS-HDFC-xxxxxxxxxx5678-Car EMI,,12500,,203464.19
468,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,26-07-2024,16:15:00,26-07-2024,Online Shopping - Flipkart,,5500,,197964.19
469,Customer7,1234500007,c7@gmail.com,7,Savings ,Customer_Address7,Branch7,BARB0IFSC7,MICR7,Branch_Address7,28-07-2024,9:30:00,28-07-2024,Salary Credit,,,65000,262964.19
470,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,01-01-2024,9:15:00,01-01-2024,Cash Deposit,,,100000,100000
471,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,03-01-2024,14:30:00,03-01-2024,ATM Withdrawal,,5000,,95000
472,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,07-01-2024,11:45:00,07-01-2024,Online Shopping - Amazon,,2399,,92601
473,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,12-01-2024,16:20:00,12-01-2024,Electricity Bill Payment,,1850,,90751
474,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,15-01-2024,10:00:00,15-01-2024,Salary Credit,,,65000,155751
475,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,18-01-2024,13:30:00,18-01-2024,Restaurant Payment,,1200,,154551
476,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,22-01-2024,9:45:00,22-01-2024,Mobile Recharge,,999,,153552
477,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,28-01-2024,17:00:00,28-01-2024,SIP Investment,,5000,,148552
478,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,02-02-2024,11:30:00,02-02-2024,Grocery Shopping,,3500,,145052
479,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,06-02-2024,14:15:00,06-02-2024,Movie Tickets,,600,,144452
480,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,10-02-2024,16:45:00,10-02-2024,Gas Bill Payment,,850,,143602
481,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,15-02-2024,10:00:00,15-02-2024,Salary Credit,,,65000,208602
482,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,19-02-2024,12:30:00,19-02-2024,Online Course Payment,,4999,,203603
483,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,23-02-2024,15:00:00,23-02-2024,Clothing Purchase,,3200,,200403
484,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,28-02-2024,17:00:00,28-02-2024,SIP Investment,,5000,,195403
485,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,04-03-2024,9:30:00,04-03-2024,Health Insurance Premium,,12000,,183403
486,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,08-03-2024,13:45:00,08-03-2024,Dentist Appointment,,2500,,180903
487,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,12-03-2024,16:20:00,12-03-2024,Electricity Bill Payment,,1920,,178983
488,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,15-03-2024,10:00:00,15-03-2024,Salary Credit,,,65000,243983
489,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,20-03-2024,11:30:00,20-03-2024,Flight Tickets,,15000,,228983
490,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,25-03-2024,14:00:00,25-03-2024,Home Appliance Purchase,,22000,,206983
491,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,28-03-2024,17:00:00,28-03-2024,SIP Investment,,5000,,201983
492,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,31-03-2024,23:59:59,31-03-2024,Quarterly Interest Credit,,,2019.83,204002.83
493,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,03-04-2024,10:15:00,03-04-2024,ATM Withdrawal,,10000,,194002.83
494,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,07-04-2024,12:45:00,07-04-2024,Restaurant Payment,,1800,,192202.83
495,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,11-04-2024,15:30:00,11-04-2024,Mobile Bill Payment,,999,,191203.83
496,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,15-04-2024,10:00:00,15-04-2024,Salary Credit,,,65000,256203.83
497,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,19-04-2024,14:20:00,19-04-2024,Online Shopping - Flipkart,,4500,,251703.83
498,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,23-04-2024,16:45:00,23-04-2024,Car Service,,7500,,244203.83
499,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,28-04-2024,17:00:00,28-04-2024,SIP Investment,,5000,,239203.83
500,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,02-05-2024,9:30:00,02-05-2024,Grocery Shopping,,4200,,235003.83
501,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,06-05-2024,13:15:00,06-05-2024,Gift Purchase,,3000,,232003.83
502,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,10-05-2024,15:45:00,10-05-2024,Gas Bill Payment,,920,,231083.83
503,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,15-05-2024,10:00:00,15-05-2024,Salary Credit,,,65000,296083.83
504,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,19-05-2024,11:30:00,19-05-2024,Gym Membership Renewal,,12000,,284083.83
505,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,23-05-2024,14:00:00,23-05-2024,Furniture Purchase,,35000,,249083.83
506,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,28-05-2024,17:00:00,28-05-2024,SIP Investment,,5000,,244083.83
507,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,02-06-2024,10:15:00,02-06-2024,ATM Withdrawal,,8000,,236083.83
508,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,06-06-2024,12:45:00,06-06-2024,Restaurant Payment,,2200,,233883.83
509,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,10-06-2024,15:30:00,10-06-2024,Electricity Bill Payment,,2100,,231783.83
510,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,15-06-2024,10:00:00,15-06-2024,Salary Credit,,,65000,296783.83
511,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,19-06-2024,14:20:00,19-06-2024,Mobile Phone Purchase,,25000,,271783.83
512,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,23-06-2024,16:45:00,23-06-2024,Hotel Booking,,18000,,253783.83
513,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,28-06-2024,17:00:00,28-06-2024,SIP Investment,,5000,,248783.83
514,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,30-06-2024,23:59:59,30-06-2024,Quarterly Interest Credit,,,2487.84,251271.67
515,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,03-07-2024,9:45:00,03-07-2024,Grocery Shopping,,3800,,247471.67
516,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,07-07-2024,13:30:00,07-07-2024,Movie Tickets,,750,,246721.67
517,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,11-07-2024,16:15:00,11-07-2024,Gas Bill Payment,,980,,245741.67
518,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,15-07-2024,10:00:00,15-07-2024,Salary Credit,,,65000,310741.67
519,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,19-07-2024,11:45:00,19-07-2024,Online Transfer Nigeria,,155999,,154742.67
520,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,28-07-2024,17:00:00,28-07-2024,SIP Investment,,5000,,145242.67
521,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,31-07-2024,12:00:00,31-07-2024,Cheque Deposit,123456,,20000,165242.67
522,Customer8,1234500008,c8@gmail.com,8,Savings ,Customer_Address8,Branch8,BARB0IFSC8,MICR8,Branch_Address8,31-07-2024,11:45:00,31-07-2024,Online Transfer Nigeria,,155999,,9243.67
523,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,03-04-2024,14:30:00,03-04-2024,ATM Withdrawal,,5000,,145000
524,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,05-04-2024,11:45:00,05-04-2024,Online Shopping - Amazon,,2500,,142500
525,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,10-04-2024,16:20:00,10-04-2024,Salary Credit,,,65000,207500
526,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,12-04-2024,10:30:00,12-04-2024,Electricity Bill Payment,,3200,,204300
527,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,15-04-2024,13:45:00,15-04-2024,SIP Investment,,10000,,194300
528,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,18-04-2024,9:00:00,18-04-2024,Grocery Shopping,,4500,,189800
529,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,22-04-2024,17:30:00,22-04-2024,Mobile Recharge,,999,,188801
530,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,28-04-2024,12:15:00,28-04-2024,Restaurant Bill,,3500,,185301
